Transcript	Length
CNAG_06449T0	3244
CNAG_06449T1	3244
CNAG_06449T2	3244
CNAG_06450T0	3333
CNAG_06450T1	3333
CNAG_06451T0	1026
CNAG_06451T1	1026
CNAG_06452T0	2034
CNAG_06452T1	2034
CNAG_06453T0	1397
CNAG_06454T0	2429
CNAG_06455T0	1468
CNAG_06456T0	1948
CNAG_06459T0	3788
CNAG_06460T0	2201
CNAG_06463T0	1114
CNAG_06463T1	1114
CNAG_06464T0	1276
CNAG_06465T0	2297
CNAG_06466T0	1889
CNAG_06467T0	871
CNAG_06468T0	2644
CNAG_06469T0	5496
CNAG_06470T0	1467
CNAG_06471T0	1471
CNAG_06472T0	3464
CNAG_06473T0	4056
CNAG_06474T0	2445
CNAG_06475T0	3531
CNAG_06482T0	2320
CNAG_06483T0	2763
CNAG_06484T0	2010
CNAG_06485T0	2802
CNAG_06486T0	2521
CNAG_06487T0	4214
CNAG_06489T0	1592
CNAG_06490T0	5049
CNAG_06491T0	1143
CNAG_06492T0	1585
CNAG_06493T0	1204
CNAG_06494T0	2968
CNAG_06495T0	4770
CNAG_06497T0	1818
CNAG_06498T0	3528
CNAG_06499T0	2021
CNAG_06500T0	1876
CNAG_06501T0	2665
CNAG_06502T0	3735
CNAG_06503T0	2282
CNAG_06503T1	2282
CNAG_06504T0	1112
CNAG_06505T0	1884
CNAG_06506T0	1457
CNAG_06507T0	1642
CNAG_06508T0	6678
CNAG_06509T0	1928
CNAG_06510T0	2523
CNAG_06511T0	2028
CNAG_06512T0	1429
CNAG_06515T0	1544
CNAG_06516T0	850
CNAG_06517T0	5066
CNAG_06518T0	660
CNAG_06519T0	2614
CNAG_06520T0	1698
CNAG_06521T0	2824
CNAG_06522T0	947
CNAG_06523T0	793
CNAG_06524T0	3208
CNAG_06524T1	3208
CNAG_06525T0	2394
CNAG_06526T0	1619
CNAG_06526T1	1619
CNAG_06527T0	2800
CNAG_06527T1	2800
CNAG_06527T2	2800
CNAG_06529T0	1625
CNAG_06530T0	3524
CNAG_06531T0	4281
CNAG_06531T1	4281
CNAG_06532T0	3464
CNAG_06533T0	4521
CNAG_06534T0	4879
CNAG_06535T0	1531
CNAG_06536T0	2123
CNAG_06537T0	2246
CNAG_06538T0	1988
CNAG_06539T0	2537
CNAG_06539T1	2537
CNAG_06540T0	2466
CNAG_06540T1	2466
CNAG_06541T0	3271
CNAG_06541T1	3271
CNAG_06542T0	3352
CNAG_06543T0	2086
CNAG_06544T0	1762
CNAG_06545T0	2334
CNAG_06546T0	1725
CNAG_06546T1	1725
CNAG_06546T2	1725
CNAG_06546T3	1725
CNAG_06546T4	1725
CNAG_06548T0	3907
CNAG_06549T0	1626
CNAG_06550T0	7372
CNAG_06551T0	3234
CNAG_06552T0	3337
CNAG_06553T0	2013
CNAG_06554T0	2385
CNAG_06555T0	2616
CNAG_06556T0	1920
CNAG_06557T0	2338
CNAG_06558T0	2677
CNAG_06559T0	1440
CNAG_06560T0	2791
CNAG_06561T0	2831
CNAG_06562T0	898
CNAG_06563T0	3097
CNAG_06564T0	7177
CNAG_06565T0	2212
CNAG_06566T0	2449
CNAG_06567T0	3115
CNAG_06568T0	2074
CNAG_06569T0	2953
CNAG_06570T0	1481
CNAG_06573T0	4957
CNAG_06574T0	1055
CNAG_06576T0	1868
CNAG_06577T0	2424
CNAG_06578T0	1209
CNAG_06583T0	2007
CNAG_06584T0	2706
CNAG_06585T0	6971
CNAG_06587T0	2502
CNAG_06588T0	2866
CNAG_06588T1	2866
CNAG_06589T0	943
CNAG_06590T0	2338
CNAG_06590T1	2338
CNAG_06591T0	5655
CNAG_06592T0	1566
CNAG_06593T0	4039
CNAG_06594T0	2563
CNAG_06595T0	1716
CNAG_06596T0	720
CNAG_06597T0	2963
CNAG_06598T0	581
CNAG_06598T1	581
CNAG_06599T0	2117
CNAG_06600T0	3191
CNAG_06601T0	2819
CNAG_06602T0	1311
CNAG_06603T0	4642
CNAG_06604T0	2235
CNAG_06605T0	1380
CNAG_06606T0	2564
CNAG_06607T0	6058
CNAG_06608T0	2059
CNAG_06609T0	1624
CNAG_06610T0	2829
CNAG_06611T0	4313
CNAG_06612T0	2246
CNAG_06613T0	1808
CNAG_06614T0	2645
CNAG_06616T0	2244
CNAG_06617T0	3285
CNAG_06620T0	2951
CNAG_06621T0	3462
CNAG_06622T0	1245
CNAG_06622T1	1245
CNAG_06623T0	2376
CNAG_06624T0	1852
CNAG_06625T0	1764
CNAG_06626T0	2800
CNAG_06627T0	2627
CNAG_06628T0	2311
CNAG_06629T0	1057
CNAG_06630T0	2661
CNAG_06631T0	2820
CNAG_06632T0	2758
CNAG_06633T0	1482
CNAG_06634T0	2227
CNAG_06635T0	2742
CNAG_06636T0	3700
CNAG_06637T0	2542
CNAG_06638T0	3318
CNAG_06639T0	5539
CNAG_06640T0	2294
CNAG_06641T0	2071
CNAG_06642T0	8763
CNAG_06643T0	2187
CNAG_06644T0	2661
CNAG_06645T0	1402
CNAG_06646T0	1570
CNAG_06647T0	3117
CNAG_06648T0	2501
CNAG_06649T0	1336
CNAG_06650T0	1264
CNAG_06650T1	1264
CNAG_06651T0	2137
CNAG_06652T0	2571
CNAG_06653T0	973
CNAG_06653T1	973
CNAG_06654T0	1481
CNAG_06655T0	1695
CNAG_06656T0	1443
CNAG_06657T0	1226
CNAG_06658T0	2789
CNAG_06659T0	2558
CNAG_06660T0	2179
CNAG_06661T0	4137
CNAG_06662T0	1422
CNAG_06663T0	1352
CNAG_06664T0	2347
CNAG_06665T0	2053
CNAG_06666T0	4658
CNAG_06667T0	2262
CNAG_06668T0	1670
CNAG_06669T0	914
CNAG_06670T0	1609
CNAG_06671T0	3943
CNAG_06672T0	2268
CNAG_06673T0	1889
CNAG_06674T0	4957
CNAG_06675T0	5263
CNAG_06676T0	1242
CNAG_06677T0	1232
CNAG_06678T0	2771
CNAG_06679T0	2559
CNAG_06680T0	1579
CNAG_06681T0	3577
CNAG_06683T0	5296
CNAG_06684T0	1748
CNAG_06685T0	2992
CNAG_06686T0	1290
CNAG_06687T0	5679
CNAG_06688T0	3212
CNAG_06689T0	2064
CNAG_06690T0	2379
CNAG_06691T0	3674
CNAG_06692T0	1041
CNAG_06693T0	1465
CNAG_06694T0	769
CNAG_06695T0	1638
CNAG_06696T0	2623
CNAG_06697T0	3350
CNAG_06697T1	3350
CNAG_06698T0	1745
CNAG_06699T0	2163
CNAG_06703T0	2178
CNAG_06704T0	1694
CNAG_06705T0	1072
CNAG_06706T0	1903
CNAG_06707T0	1879
CNAG_06708T0	1591
CNAG_06709T0	3868
CNAG_06710T0	1908
CNAG_06711T0	1315
CNAG_06712T0	915
CNAG_06713T0	3047
CNAG_06714T0	1009
CNAG_06715T0	889
CNAG_06716T0	2441
CNAG_06717T0	1595
CNAG_06718T0	1144
CNAG_06719T0	3664
CNAG_06722T0	1737
CNAG_06723T0	1459
CNAG_06724T0	2504
CNAG_06725T0	2356
CNAG_06726T0	3096
CNAG_06727T0	5047
CNAG_06727T1	5047
CNAG_06727T2	5047
CNAG_06728T0	4094
CNAG_06729T0	685
CNAG_06730T0	3160
CNAG_06730T1	3160
CNAG_06731T0	2865
CNAG_06732T0	6643
CNAG_06733T0	1838
CNAG_06734T0	589
CNAG_06737T0	4592
CNAG_06737T1	4592
CNAG_06738T0	3273
CNAG_06739T0	3203
CNAG_06740T0	3912
CNAG_06741T0	2669
CNAG_06742T0	1665
CNAG_06743T0	852
CNAG_06744T0	2506
CNAG_06745T0	1076
CNAG_06746T0	892
CNAG_06747T0	1572
CNAG_06747T1	1572
CNAG_06748T0	2362
CNAG_06749T0	1848
CNAG_06750T0	1811
CNAG_06751T0	3315
CNAG_06752T0	2365
CNAG_06752T1	2365
CNAG_06753T0	3430
CNAG_06754T0	4038
CNAG_06755T0	2875
CNAG_06756T0	1286
CNAG_06757T0	3694
CNAG_06757T1	3694
CNAG_06757T2	3694
CNAG_06758T0	2609
CNAG_06759T0	2336
CNAG_06760T0	1697
CNAG_06761T0	3121
CNAG_06762T0	2122
CNAG_06763T0	2519
CNAG_06764T0	1694
CNAG_06765T0	5667
CNAG_06766T0	3315
CNAG_06767T0	1754
CNAG_06769T0	5144
CNAG_06770T0	2351
CNAG_06771T0	1890
CNAG_06772T0	1648
CNAG_06773T0	3223
CNAG_06774T0	1591
CNAG_06775T0	1426
CNAG_06776T0	2639
CNAG_06776T1	2639
CNAG_06777T0	2072
CNAG_06778T0	2550
CNAG_06779T0	919
CNAG_06780T0	2133
CNAG_06781T0	1049
CNAG_06782T0	2253
CNAG_06783T0	1544
CNAG_06784T0	2443
CNAG_06784T1	2443
CNAG_06785T0	1711
CNAG_06786T0	2466
CNAG_06787T0	3239
CNAG_06790T0	5523
CNAG_06791T0	2723
CNAG_06792T0	1948
CNAG_06793T0	4212
CNAG_06794T0	1374
CNAG_06795T0	1633
CNAG_06796T0	2040
CNAG_06797T0	6593
CNAG_06798T0	2596
CNAG_06799T0	1343
CNAG_06800T0	901
CNAG_06801T0	1986
CNAG_06802T0	481
CNAG_06804T0	3745
CNAG_06804T1	3745
CNAG_06805T0	541
CNAG_06806T0	1842
CNAG_06807T0	1024
CNAG_06808T0	1605
CNAG_06809T0	3404
CNAG_06810T0	1438
CNAG_06811T0	1093
CNAG_06812T0	7456
CNAG_06812T1	7456
CNAG_06813T0	2682
CNAG_06814T0	3160
CNAG_06815T0	2089
CNAG_06816T0	3348
CNAG_06817T0	2895
CNAG_06818T0	3598
CNAG_06818T1	3598
CNAG_06818T2	3598
CNAG_06819T0	6770
CNAG_06820T0	1928
CNAG_06820T1	1928
CNAG_06821T0	3023
CNAG_06821T1	3023
CNAG_06822T0	3462
CNAG_06823T0	948
CNAG_06824T0	2964
CNAG_06825T0	2631
CNAG_06826T0	2161
CNAG_06827T0	2352
CNAG_06827T1	2352
CNAG_06828T0	3406
CNAG_06829T0	2030
CNAG_06830T0	2999
CNAG_06831T0	2642
CNAG_06831T1	2642
CNAG_06832T0	3155
CNAG_06832T1	3155
CNAG_06832T2	3155
CNAG_06833T0	1433
CNAG_06834T0	3517
CNAG_06835T0	3286
CNAG_06836T0	2600
CNAG_06837T0	2932
CNAG_06838T0	2712
CNAG_06839T0	1573
CNAG_06840T0	4034
CNAG_06840T1	4034
CNAG_06843T0	1453
CNAG_06844T0	577
CNAG_06845T0	5831
CNAG_06846T0	1163
CNAG_06847T0	1485
CNAG_06848T0	222
CNAG_06849T0	2174
CNAG_06852T0	2060
CNAG_06853T0	3677
CNAG_06853T1	3677
CNAG_06853T2	3677
CNAG_06854T0	1287
CNAG_06860T0	5464
CNAG_06861T0	3831
CNAG_06862T0	2733
CNAG_06862T1	2733
CNAG_06862T2	2733
CNAG_06863T0	2212
CNAG_06864T0	2811
CNAG_06864T1	2811
CNAG_06865T0	1490
CNAG_06866T0	671
CNAG_06867T0	3109
CNAG_06868T0	2122
CNAG_06869T0	2165
CNAG_06869T1	2165
CNAG_06869T2	2165
CNAG_06870T0	1707
CNAG_06871T0	3613
CNAG_06872T0	2693
CNAG_06873T0	4069
CNAG_06874T0	1161
CNAG_06875T0	2052
CNAG_06876T0	1815
CNAG_06877T0	320
CNAG_06879T0	1259
CNAG_06880T0	948
CNAG_06881T0	1230
CNAG_06882T0	724
CNAG_06884T0	1865
CNAG_06887T0	614
CNAG_06888T0	4435
CNAG_06889T0	1919
CNAG_06890T0	2924
CNAG_06891T0	2075
CNAG_06891T1	2075
CNAG_06892T0	1787
CNAG_06893T0	3730
CNAG_06894T0	443
CNAG_06895T0	900
CNAG_06896T0	3598
CNAG_06897T0	2680
CNAG_06898T0	2113
CNAG_06899T0	1504
CNAG_06900T0	2130
CNAG_06901T0	2071
CNAG_06902T0	6040
CNAG_06903T0	3511
CNAG_06904T0	4991
CNAG_06905T0	1330
CNAG_06906T0	2394
CNAG_06907T0	1786
CNAG_06907T1	1786
CNAG_06908T0	1748
CNAG_06909T0	2173
CNAG_06910T0	1381
CNAG_06911T0	1299
CNAG_06912T0	2818
CNAG_06912T1	2818
CNAG_06913T0	2459
CNAG_06914T0	2302
CNAG_06915T0	2412
CNAG_06916T0	3866
CNAG_06917T0	1318
CNAG_06918T0	2501
CNAG_06919T0	1589
CNAG_06920T0	4196
CNAG_06921T0	4453
CNAG_06922T0	2514
CNAG_06923T0	3445
CNAG_06924T0	3138
CNAG_06925T0	2276
CNAG_06926T0	3741
CNAG_06927T0	2728
CNAG_06928T0	4181
CNAG_06929T0	3691
CNAG_06929T1	3691
CNAG_06929T2	3691
CNAG_06930T0	925
CNAG_06931T0	3213
CNAG_06932T0	2415
CNAG_06934T0	2638
CNAG_06934T1	2638
CNAG_06934T2	2638
CNAG_06934T3	2638
CNAG_06935T0	992
CNAG_06936T0	4906
CNAG_06938T0	432
CNAG_06939T0	2053
CNAG_06942T0	2673
CNAG_06943T0	2182
CNAG_06944T0	4012
CNAG_06946T0	1679
CNAG_06947T0	2589
CNAG_06948T0	1786
CNAG_06949T0	1034
CNAG_06953T0	1981
CNAG_06954T0	3904
CNAG_06955T0	1046
CNAG_06956T0	1402
CNAG_06957T0	1721
CNAG_06958T0	3904
CNAG_06962T0	2407
CNAG_06963T0	2829
CNAG_06966T0	1260
CNAG_06967T0	2764
CNAG_06968T0	735
CNAG_06969T0	1340
CNAG_06971T0	6465
CNAG_06973T0	2356
CNAG_06976T0	1710
CNAG_06977T0	1541
CNAG_06978T0	1046
CNAG_06978T1	1046
CNAG_06980T0	4804
CNAG_06983T0	4077
CNAG_06984T0	2511
CNAG_06985T0	4058
CNAG_06986T0	2503
CNAG_06993T0	1909
CNAG_06994T0	1804
CNAG_06997T0	3094
CNAG_06998T0	2378
CNAG_06999T0	2184
CNAG_07000T0	1461
CNAG_07002T0	3546
CNAG_07002T1	3546
CNAG_07004T0	3855
CNAG_07005T0	3313
CNAG_07008T0	992
CNAG_07008T1	992
CNAG_07009T0	4362
CNAG_07009T1	4362
CNAG_07009T2	4362
CNAG_07009T3	4362
CNAG_07011T0	3340
CNAG_07011T1	3340
CNAG_07015T0	3663
CNAG_07015T1	3663
CNAG_07020T0	1911
CNAG_07022T0	1576
CNAG_07026T0	1329
CNAG_07027T0	1889
CNAG_07028T0	2054
CNAG_07029T0	1169
CNAG_07030T0	1553
CNAG_07032T0	1351
CNAG_07033T0	1801
CNAG_07041T0	1319
CNAG_07042T0	673
CNAG_07043T0	1332
CNAG_07076T0	1900
CNAG_07093T0	1782
CNAG_07108T0	4572
CNAG_07114T0	2134
CNAG_07124T0	1202
CNAG_07162T0	1994
CNAG_07163T0	1640
CNAG_07164T0	3209
CNAG_07164T1	2223
CNAG_07176T0	960
CNAG_07177T0	1323
CNAG_07188T0	6517
CNAG_07203T0	1706
CNAG_07253T0	1109
CNAG_07276T0	747
CNAG_07303T0	2055
CNAG_07303T1	2055
CNAG_07304T0	838
CNAG_07305T0	621
CNAG_07306T0	484
CNAG_07307T0	1548
CNAG_07308T0	2328
CNAG_07309T0	1822
CNAG_07310T0	1162
CNAG_07311T0	2129
CNAG_07312T0	2885
CNAG_07313T0	1713
CNAG_07314T0	2285
CNAG_07315T0	2933
CNAG_07316T0	2287
CNAG_07317T0	1791
CNAG_07317T1	1791
CNAG_07318T0	3534
CNAG_07319T0	1027
CNAG_07320T0	3192
CNAG_07321T0	3549
CNAG_07321T1	3549
CNAG_07322T0	2837
CNAG_07323T0	2936
CNAG_07324T0	2921
CNAG_07325T0	988
CNAG_07326T0	932
CNAG_07327T0	2717
CNAG_07328T0	4769
CNAG_07329T0	3215
CNAG_07330T0	2317
CNAG_07331T0	1493
CNAG_07331T1	1493
CNAG_07332T0	2923
CNAG_07332T1	2923
CNAG_07333T0	5467
CNAG_07334T0	2693
CNAG_07335T0	2007
CNAG_07336T0	1446
CNAG_07337T0	3566
CNAG_07338T0	1936
CNAG_07339T0	1809
CNAG_07340T0	876
CNAG_07341T0	1625
CNAG_07342T0	1800
CNAG_07344T0	5134
CNAG_07344T1	5134
CNAG_07345T0	1887
CNAG_07346T0	2420
CNAG_07347T0	3389
CNAG_07348T0	1428
CNAG_07349T0	1392
CNAG_07350T0	1673
CNAG_07351T0	4347
CNAG_07352T0	2328
CNAG_07353T0	1199
CNAG_07354T0	1458
CNAG_07355T0	2420
CNAG_07356T0	1059
CNAG_07357T0	683
CNAG_07358T0	4151
CNAG_07359T0	4156
CNAG_07360T0	1415
CNAG_07361T0	2223
CNAG_07362T0	1903
CNAG_07363T0	2204
CNAG_07364T0	2277
CNAG_07365T0	2233
CNAG_07367T0	2434
CNAG_07367T1	2434
CNAG_07368T0	3175
CNAG_07369T0	1183
CNAG_07370T0	1786
CNAG_07372T0	2475
CNAG_07373T0	7732
CNAG_07374T0	1278
CNAG_07375T0	4890
CNAG_07376T0	2099
CNAG_07377T0	12326
CNAG_07380T0	600
CNAG_07381T0	3094
CNAG_07382T0	1508
CNAG_07386T0	1843
CNAG_07387T0	3108
CNAG_07388T0	378
CNAG_07389T0	2639
CNAG_07390T0	667
CNAG_07391T0	705
CNAG_07392T0	593
CNAG_07393T0	1990
CNAG_07394T0	1441
CNAG_07395T0	928
CNAG_07396T0	800
CNAG_07399T0	1014
CNAG_07400T0	2857
CNAG_07401T0	2348
CNAG_07402T0	4018
CNAG_07403T0	4113
CNAG_07404T0	1011
CNAG_07405T0	3362
CNAG_07405T1	3362
CNAG_07406T0	414
CNAG_07407T0	611
CNAG_07408T0	2957
CNAG_07408T1	2957
CNAG_07409T0	4467
CNAG_07410T0	3426
CNAG_07410T1	3426
CNAG_07411T0	6722
CNAG_07412T0	294
CNAG_07413T0	3106
CNAG_07414T0	1919
CNAG_07415T0	4075
CNAG_07416T0	1269
CNAG_07417T0	1043
CNAG_07418T0	1342
CNAG_07419T0	1810
CNAG_07419T1	1810
CNAG_07420T0	1224
CNAG_07421T0	1787
CNAG_07422T0	1551
CNAG_07423T0	1638
CNAG_07424T0	718
CNAG_07425T0	1243
CNAG_07426T0	1099
CNAG_07427T0	3136
CNAG_07428T0	1555
CNAG_07429T0	2653
CNAG_07430T0	3813
CNAG_07431T0	3425
CNAG_07432T0	4226
CNAG_07433T0	5509
CNAG_07434T0	2296
CNAG_07434T1	2296
CNAG_07435T0	1230
CNAG_07436T0	740
CNAG_07437T0	1636
CNAG_07438T0	1212
CNAG_07439T0	3566
CNAG_07440T0	1490
CNAG_07441T0	2893
CNAG_07442T0	1285
CNAG_07443T0	3307
CNAG_07444T0	2139
CNAG_07445T0	3159
CNAG_07446T0	770
CNAG_07447T0	1096
CNAG_07448T0	2759
CNAG_07449T0	3153
CNAG_07450T0	806
CNAG_07453T0	2150
CNAG_07454T0	762
CNAG_07454T1	762
CNAG_07455T0	1163
CNAG_07456T0	2394
CNAG_07456T1	2394
CNAG_07457T0	802
CNAG_07458T0	1481
CNAG_07458T1	1481
CNAG_07459T0	1889
CNAG_07460T0	2647
CNAG_07461T0	501
CNAG_07462T0	643
CNAG_07463T0	7688
CNAG_07464T0	3012
CNAG_07465T0	980
CNAG_07466T0	2188
CNAG_07466T1	2188
CNAG_07466T2	2188
CNAG_07469T0	6485
CNAG_07470T0	4327
CNAG_07471T0	1329
CNAG_07472T0	871
CNAG_07473T0	4167
CNAG_07474T0	2024
CNAG_07475T0	1258
CNAG_07476T0	4234
CNAG_07477T0	3904
CNAG_07477T1	3904
CNAG_07478T0	1866
CNAG_07479T0	5161
CNAG_07480T0	1736
CNAG_07481T0	2363
CNAG_07482T0	2869
CNAG_07483T0	7222
CNAG_07485T0	2383
CNAG_07485T1	2383
CNAG_07486T0	1831
CNAG_07487T0	914
CNAG_07488T0	1580
CNAG_07489T0	3529
CNAG_07490T0	630
CNAG_07491T0	2407
CNAG_07492T0	627
CNAG_07493T0	1783
CNAG_07494T0	2763
CNAG_07495T0	1126
CNAG_07496T0	1480
CNAG_07497T0	442
CNAG_07498T0	1055
CNAG_07499T0	4975
CNAG_07502T0	2740
CNAG_07505T0	2277
CNAG_07505T1	2277
CNAG_07506T0	4430
CNAG_07507T0	3204
CNAG_07508T0	2668
CNAG_07509T0	2426
CNAG_07510T0	2098
CNAG_07511T0	1854
CNAG_07512T0	2789
CNAG_07513T0	7981
CNAG_07514T0	5349
CNAG_07515T0	389
CNAG_07516T0	430
CNAG_07517T0	2036
CNAG_07518T0	1139
CNAG_07519T0	2861
CNAG_07520T0	2775
CNAG_07520T1	2775
CNAG_07520T2	2775
CNAG_07521T0	1356
CNAG_07522T0	2656
CNAG_07523T0	1209
CNAG_07524T0	4519
CNAG_07525T0	323
CNAG_07526T0	234
CNAG_07527T0	1855
CNAG_07528T0	1641
CNAG_07529T0	2139
CNAG_07530T0	4014
CNAG_07531T0	1271
CNAG_07532T0	1929
CNAG_07533T0	2120
CNAG_07534T0	5440
CNAG_07535T0	1603
CNAG_07536T0	1409
CNAG_07537T0	1820
CNAG_07537T1	1820
CNAG_07538T0	3114
CNAG_07539T0	4171
CNAG_07540T0	2159
CNAG_07541T0	2708
CNAG_07542T0	2640
CNAG_07544T0	2838
CNAG_07545T0	4274
CNAG_07545T1	3094
CNAG_07546T0	3445
CNAG_07547T0	1843
CNAG_07548T0	1789
CNAG_07549T0	1761
CNAG_07550T0	3250
CNAG_07551T0	2423
CNAG_07551T1	2423
CNAG_07552T0	8052
CNAG_07553T0	3077
CNAG_07554T0	2230
CNAG_07555T0	3441
CNAG_07555T1	3441
CNAG_07556T0	1493
CNAG_07557T0	936
CNAG_07558T0	1472
CNAG_07559T0	1509
CNAG_07560T0	1746
CNAG_07561T0	3355
CNAG_07562T0	4032
CNAG_07563T0	2426
CNAG_07564T0	2537
CNAG_07565T0	1130
CNAG_07566T0	2697
CNAG_07567T0	1317
CNAG_07570T0	1089
CNAG_07571T0	3034
CNAG_07572T0	2278
CNAG_07573T0	5043
CNAG_07573T1	5043
CNAG_07574T0	471
CNAG_07575T0	1681
CNAG_07575T1	1681
CNAG_07576T0	562
CNAG_07577T0	458
CNAG_07578T0	1199
CNAG_07579T0	2832
CNAG_07580T0	4453
CNAG_07582T0	3931
CNAG_07583T0	3004
CNAG_07583T1	3004
CNAG_07584T0	903
CNAG_07585T0	823
CNAG_07586T0	742
CNAG_07587T0	1019
CNAG_07588T0	873
CNAG_07589T0	2027
CNAG_07590T0	2156
CNAG_07591T0	2022
CNAG_07592T0	721
CNAG_07593T0	2686
CNAG_07594T0	1386
CNAG_07595T0	2736
CNAG_07596T0	863
CNAG_07597T0	2403
CNAG_07597T1	2403
CNAG_07598T0	4164
CNAG_07599T0	4339
CNAG_07600T0	3249
CNAG_07601T0	1073
CNAG_07601T1	1073
CNAG_07604T0	3622
CNAG_07605T0	4546
CNAG_07607T0	2188
CNAG_07608T0	1538
CNAG_07609T0	2702
CNAG_07610T0	641
CNAG_07611T0	496
CNAG_07612T0	2250
CNAG_07613T0	918
CNAG_07618T0	780
CNAG_07619T0	3235
CNAG_07619T1	3235
CNAG_07620T0	998
CNAG_07621T0	1204
CNAG_07622T0	2715
CNAG_07624T0	577
CNAG_07625T0	3695
CNAG_07626T0	2012
CNAG_07627T0	5686
CNAG_07628T0	3470
CNAG_07629T0	3291
CNAG_07630T0	1545
CNAG_07631T0	5979
CNAG_07633T0	468
CNAG_07634T0	5074
CNAG_07635T0	2609
CNAG_07636T0	2374
CNAG_07637T0	1235
CNAG_07638T0	2076
CNAG_07639T0	2286
CNAG_07640T0	829
CNAG_07641T0	2559
CNAG_07642T0	2168
CNAG_07643T0	1091
CNAG_07644T0	755
CNAG_07645T0	1717
CNAG_07646T0	1401
CNAG_07647T0	4553
CNAG_07648T0	1161
CNAG_07649T0	1416
CNAG_07650T0	652
CNAG_07651T0	2306
CNAG_07651T1	2306
CNAG_07652T0	891
CNAG_07653T0	1441
CNAG_07654T0	544
CNAG_07655T0	1242
CNAG_07657T0	2565
CNAG_07658T0	4445
CNAG_07659T0	2355
CNAG_07660T0	1881
CNAG_07661T0	3642
CNAG_07662T0	519
CNAG_07663T0	1104
CNAG_07664T0	2223
CNAG_07665T0	5131
CNAG_07666T0	1688
CNAG_07667T0	3489
CNAG_07668T0	2165
CNAG_07669T0	1735
CNAG_07670T0	936
CNAG_07671T0	645
CNAG_07672T0	2883
CNAG_07673T0	1026
CNAG_07674T0	1795
CNAG_07675T0	9672
CNAG_07676T0	3286
CNAG_07677T0	1799
CNAG_07678T0	2326
CNAG_07678T1	2326
CNAG_07679T0	1756
CNAG_07680T0	1180
CNAG_07681T0	1650
CNAG_07682T0	5406
CNAG_07682T1	5406
CNAG_07683T0	1065
CNAG_07684T0	760
CNAG_07685T0	2316
CNAG_07686T0	4336
CNAG_07687T0	3395
CNAG_07688T0	2182
CNAG_07689T0	3223
CNAG_07690T0	1696
CNAG_07691T0	1697
CNAG_07692T0	3594
CNAG_07693T0	3016
CNAG_07693T1	3016
CNAG_07694T0	3839
CNAG_07694T1	3839
CNAG_07695T0	3341
CNAG_07697T0	444
CNAG_07698T0	1066
CNAG_07699T0	6004
CNAG_07700T0	1184
CNAG_07701T0	1363
CNAG_07702T0	1690
CNAG_07703T0	1522
CNAG_07704T0	801
CNAG_07705T0	281
CNAG_07706T0	2343
CNAG_07707T0	3035
CNAG_07708T0	2023
CNAG_07709T0	720
CNAG_07710T0	746
CNAG_07711T0	1584
CNAG_07711T1	1584
CNAG_07712T0	2476
CNAG_07713T0	1121
CNAG_07715T0	2033
CNAG_07716T0	1714
CNAG_07717T0	4925
CNAG_07718T0	6836
CNAG_07719T0	2071
CNAG_07720T0	1022
CNAG_07722T0	2116
CNAG_07723T0	745
CNAG_07724T0	3839
CNAG_07725T0	2174
CNAG_07725T1	2174
CNAG_07727T0	401
CNAG_07728T0	548
CNAG_07729T0	980
CNAG_07730T0	1270
CNAG_07730T1	1270
CNAG_07731T0	1070
CNAG_07732T0	2182
CNAG_07733T0	2071
CNAG_07734T0	1652
CNAG_07735T0	2546
CNAG_07736T0	3167
CNAG_07737T0	1346
CNAG_07738T0	428
CNAG_07739T0	3394
CNAG_07740T0	1447
CNAG_07741T0	2969
CNAG_07742T0	488
CNAG_07743T0	476
CNAG_07744T0	4805
CNAG_07745T0	2257
CNAG_07746T0	4023
CNAG_07747T0	3340
CNAG_07748T0	1589
CNAG_07749T0	3598
CNAG_07751T0	2519
CNAG_07752T0	2165
CNAG_07753T0	2491
CNAG_07754T0	147
CNAG_07755T0	2161
CNAG_07755T1	1502
CNAG_07755T2	2161
CNAG_07756T0	1846
CNAG_07757T0	4755
CNAG_07758T0	4777
CNAG_07759T0	353
CNAG_07760T0	1032
CNAG_07762T0	589
CNAG_07763T0	2658
CNAG_07764T0	315
CNAG_07765T0	989
CNAG_07766T0	5050
CNAG_07767T0	1658
CNAG_07768T0	1516
CNAG_07769T0	11926
CNAG_07770T0	3708
CNAG_07771T0	3160
CNAG_07772T0	3499
CNAG_07773T0	2398
CNAG_07774T0	3333
CNAG_07775T0	1429
CNAG_07776T0	1706
CNAG_07777T0	817
CNAG_07778T0	1949
CNAG_07779T0	1342
CNAG_07780T0	1806
CNAG_07781T0	7252
CNAG_07781T1	7252
CNAG_07782T0	2104
CNAG_07784T0	632
CNAG_07785T0	446
CNAG_07786T0	511
CNAG_07787T0	368
CNAG_07788T0	721
CNAG_07789T0	1100
CNAG_07790T0	742
CNAG_07791T0	1412
CNAG_07792T0	1492
CNAG_07793T0	2278
CNAG_07794T0	4959
CNAG_07795T0	1260
CNAG_07796T0	3269
CNAG_07797T0	1218
CNAG_07797T1	1218
CNAG_07798T0	2286
CNAG_07799T0	6036
CNAG_07800T0	3189
CNAG_07801T0	1346
CNAG_07802T0	2150
CNAG_07803T0	1514
CNAG_07804T0	913
CNAG_07805T0	4307
CNAG_07806T0	1882
CNAG_07807T0	768
CNAG_07808T0	1834
