	Transcrip	150904CM018-B	150904CM018-W	150904CM763-B	150904CM763-W	150904CM764-B	Length	150904CM018-B_norm	150904CM018-B_norm_untagged	150904CM763-B_norm	150904CM763-B_norm_untagged
3949	CNAG_03950T0	70	2574.0	2455.0	212.0	496.0	5035	0.0003885003885	5.55000555001e-06	0.00471698113208	6.73854447439e-05
3950	CNAG_03951T0	2	202.0	273.0	42.0	21.0	869	0.0049504950495	0.00247524752475	0.0238095238095	0.0119047619048
3951	CNAG_03952T0	9	515.0	814.0	74.0	128.0	1317	0.00194174757282	0.000215749730313	0.0135135135135	0.0015015015015
3952	CNAG_03953T0	2	397.0	206.0	45.0	23.0	2098	0.00251889168766	0.00125944584383	0.0222222222222	0.0111111111111
3953	CNAG_03953T1	2	397.0	206.0	45.0	23.0	2098	0.00251889168766	0.00125944584383	0.0222222222222	0.0111111111111
3954	CNAG_03954T0	4	216.0	150.0	32.0	15.0	1145	0.00462962962963	0.00115740740741	0.03125	0.0078125
3955	CNAG_03955T0	19	613.0	2460.0	42.0	374.0	2602	0.00163132137031	8.585901949e-05	0.0238095238095	0.00125313283208
3956	CNAG_03956T0	4	397.0	527.0	39.0	59.0	1666	0.00251889168766	0.000629722921914	0.025641025641	0.00641025641026
3957	CNAG_03957T0	27	1765.0	1305.0	152.0	252.0	1559	0.00056657223796	2.09841569615e-05	0.00657894736842	0.000243664717349
3958	CNAG_03958T0	46	3076.0	4837.0	156.0	1109.0	1238	0.000325097529259	7.06733759258e-06	0.00641025641026	0.000139353400223
3959	CNAG_03959T0	90	7417.0	6700.0	389.0	1863.0	1736	0.000134825401106	1.49806001228e-06	0.0025706940874	2.85632676378e-05
3960	CNAG_03960T0	19	690.0	1885.0	54.0	375.0	3052	0.00144927536232	7.62776506484e-05	0.0185185185185	0.000974658869396
3961	CNAG_03961T0	9	829.0	95.0	95.0	26.0	1638	0.00120627261761	0.000134030290846	0.0105263157895	0.00116959064327
3962	CNAG_03962T0	13	695.0	1575.0	52.0	282.0	3801	0.00143884892086	0.00011068068622	0.0192307692308	0.00147928994083
3963	CNAG_03963T0	1	193.0	420.0	17.0	44.0	1237	0.00518134715026	0.00518134715026	0.0588235294118	0.0588235294118
3964	CNAG_03964T0	4	151.0	131.0	31.0	13.0	1341	0.00662251655629	0.00165562913907	0.0322580645161	0.00806451612903
3965	CNAG_03965T0	10	1129.0	686.0	104.0	109.0	1166	0.00088573959256	8.8573959256e-05	0.00961538461538	0.000961538461538
3966	CNAG_03966T0	5	181.0	589.0	27.0	84.0	4177	0.00552486187845	0.00110497237569	0.037037037037	0.00740740740741
3967	CNAG_03967T0	73	2840.0	3860.0	186.0	749.0	2101	0.000352112676056	4.82346131584e-06	0.00537634408602	7.36485491236e-05
3968	CNAG_03968T0	8	1288.0	1191.0	125.0	175.0	1263	0.000776397515528	9.7049689441e-05	0.008	0.001
3971	CNAG_03973T0	21	837.0	2004.0	72.0	303.0	3992	0.00119474313023	5.68925300108e-05	0.0138888888889	0.000661375661376
3972	CNAG_03974T0	38	2910.0	1380.0	99.0	439.0	1679	0.000343642611684	9.04322662326e-06	0.010101010101	0.00026581605529
3973	CNAG_03975T0	13	618.0	815.0	106.0	104.0	2771	0.00161812297735	0.000124470998257	0.00943396226415	0.000725689404935
3974	CNAG_03976T0	16	1056.0	978.0	86.0	194.0	1845	0.00094696969697	5.91856060606e-05	0.0116279069767	0.000726744186047
3975	CNAG_03977T0	5	204.0	409.0	32.0	71.0	2781	0.00490196078431	0.000980392156863	0.03125	0.00625
3976	CNAG_03978T0	19	1394.0	1362.0	80.0	295.0	2352	0.000717360114778	3.77557955146e-05	0.0125	0.000657894736842
3977	CNAG_03979T0	5	412.0	343.0	23.0	62.0	1477	0.00242718446602	0.000485436893204	0.0434782608696	0.00869565217391
3980	CNAG_03981T0	29	973.0	2638.0	71.0	517.0	2274	0.00102774922919	3.54396285927e-05	0.0140845070423	0.000485672656629
3981	CNAG_03982T0	5	373.0	581.0	42.0	79.0	1236	0.00268096514745	0.000536193029491	0.0238095238095	0.0047619047619
3982	CNAG_03983T0	258	27990.0	12502.0	1337.0	2774.0	1621	3.57270453733e-05	1.38476920052e-07	0.00074794315632	2.89900448186e-06
3983	CNAG_03984T0	7	643.0	987.0	69.0	145.0	1370	0.00155520995334	0.000222172850478	0.0144927536232	0.00207039337474
3984	CNAG_03985T0	15	1856.0	704.0	222.0	159.0	1057	0.000538793103448	3.59195402299e-05	0.0045045045045	0.0003003003003
3985	CNAG_03986T0	20	2045.0	593.0	153.0	131.0	1296	0.000488997555012	2.44498777506e-05	0.00653594771242	0.000326797385621
3986	CNAG_03987T0	65	5110.0	4402.0	299.0	917.0	3578	0.000195694716243	3.01068794219e-06	0.00334448160535	5.14535631592e-05
3987	CNAG_03988T0	16	382.0	1040.0	15.0	182.0	2368	0.00261780104712	0.000163612565445	0.0666666666667	0.00416666666667
3988	CNAG_03989T0	4	495.0	467.0	29.0	82.0	3118	0.0020202020202	0.000505050505051	0.0344827586207	0.00862068965517
3990	CNAG_03991T0	40	2259.0	3371.0	101.0	1009.0	2130	0.000442673749447	1.10668437362e-05	0.00990099009901	0.000247524752475
3991	CNAG_03992T0	24	1243.0	2396.0	70.0	514.0	2862	0.000804505229284	3.35210512202e-05	0.0142857142857	0.000595238095238
3992	CNAG_03992T1	19	480.0	1697.0	27.0	364.0	2862	0.00208333333333	0.000109649122807	0.037037037037	0.00194931773879
3993	CNAG_03993T0	5	437.0	686.0	48.0	97.0	1506	0.00228832951945	0.00045766590389	0.0208333333333	0.00416666666667
3994	CNAG_03994T0	39	2114.0	2957.0	112.0	514.0	1461	0.000473036896878	1.2129151202e-05	0.00892857142857	0.000228937728938
3995	CNAG_03995T0	47	8422.0	1188.0	237.0	306.0	917	0.000118736642128	2.52631153463e-06	0.0042194092827	8.97746655894e-05
3996	CNAG_03996T0	68	2803.0	2057.0	139.0	425.0	2560	0.000356760613628	5.24647961218e-06	0.00719424460432	0.000105797714769
3998	CNAG_03998T0	12	832.0	1140.0	37.0	223.0	2427	0.00120192307692	0.00010016025641	0.027027027027	0.00225225225225
3999	CNAG_03999T0	3	540.0	197.0	14.0	43.0	1201	0.00185185185185	0.000617283950617	0.0714285714286	0.0238095238095
4000	CNAG_04000T0	13	1108.0	910.0	66.0	232.0	1650	0.000902527075812	6.94251596779e-05	0.0151515151515	0.0011655011655
4001	CNAG_04001T0	14	2357.0	1989.0	187.0	347.0	1589	0.000424268137463	3.03048669616e-05	0.00534759358289	0.000381970970206
4002	CNAG_04002T0	23	2177.0	1455.0	168.0	336.0	1564	0.000459347726229	1.99716402708e-05	0.00595238095238	0.000258799171843
4003	CNAG_04003T0	12	629.0	727.0	27.0	137.0	4673	0.00158982511924	0.000132485426603	0.037037037037	0.00308641975309
4004	CNAG_04004T0	252	39186.0	7096.0	4793.0	1131.0	1493	2.55193181238e-05	1.01267135412e-07	0.000208637596495	8.27926970218e-07
4005	CNAG_04005T0	35	1164.0	3042.0	113.0	603.0	4030	0.00085910652921	2.45459008346e-05	0.00884955752212	0.000252844500632
4006	CNAG_04005T1	30	1126.0	2621.0	108.0	527.0	4030	0.00088809946714	2.96033155713e-05	0.00925925925926	0.000308641975309
4008	CNAG_04007T0	3	78.0	76.0	12.0	14.0	2230	0.0128205128205	0.0042735042735	0.0833333333333	0.0277777777778
4009	CNAG_04008T0	4	195.0	159.0	19.0	19.0	1830	0.00512820512821	0.00128205128205	0.0526315789474	0.0131578947368
4010	CNAG_04009T0	120	5560.0	3588.0	244.0	901.0	3847	0.000179856115108	1.49880095923e-06	0.00409836065574	3.41530054645e-05
4011	CNAG_04010T0	21	1779.0	577.0	111.0	113.0	1839	0.000562113546936	2.67673117589e-05	0.00900900900901	0.000429000429
4012	CNAG_04011T0	101	18932.0	3011.0	2961.0	492.0	1185	5.28206211705e-05	5.22976447233e-07	0.000337723741979	3.34379942554e-06
4013	CNAG_04012T0	13	755.0	1257.0	54.0	207.0	3028	0.00132450331126	0.000101884870097	0.0185185185185	0.0014245014245
4014	CNAG_04013T0	10	469.0	977.0	33.0	201.0	3067	0.00213219616205	0.000213219616205	0.030303030303	0.0030303030303
4015	CNAG_04014T0	64	4862.0	3370.0	308.0	680.0	1668	0.000205676676265	3.21369806664e-06	0.00324675324675	5.07305194805e-05
4016	CNAG_04015T0	2	68.0	223.0	5.0	27.0	2009	0.0147058823529	0.00735294117647	0.2	0.1
4018	CNAG_04017T0	25	3627.0	1694.0	187.0	406.0	1249	0.000275709953129	1.10283981252e-05	0.00534759358289	0.000213903743316
4019	CNAG_04018T0	14	1051.0	532.0	69.0	198.0	2655	0.000951474785918	6.79624847084e-05	0.0144927536232	0.00103519668737
4020	CNAG_04021T0	56	15071.0	2965.0	2257.0	492.0	1487	6.63525977042e-05	1.18486781615e-06	0.000443066016837	7.91189315779e-06
4021	CNAG_04022T0	54	2306.0	2577.0	139.0	531.0	3738	0.000433651344319	8.03058045035e-06	0.00719424460432	0.000133226751932
4022	CNAG_04023T0	15	939.0	775.0	40.0	227.0	3217	0.0010649627263	7.0997515087e-05	0.025	0.00166666666667
4023	CNAG_04024T0	7	168.0	375.0	13.0	63.0	2822	0.00595238095238	0.000850340136054	0.0769230769231	0.010989010989
4024	CNAG_04025T0	2	19.0	51.0	4.0	4.0	1811	0.0526315789474	0.0263157894737	0.25	0.125
4025	CNAG_04026T0	10	190.0	1356.0	22.0	217.0	3586	0.00526315789474	0.000526315789474	0.0454545454545	0.00454545454545
4026	CNAG_04027T0	245	23252.0	11982.0	440.0	7360.0	1372	4.30070531567e-05	1.75538992476e-07	0.00227272727273	9.27643784787e-06
4027	CNAG_04028T0	194	12638.0	13169.0	611.0	4217.0	2405	7.91264440576e-05	4.07868268338e-07	0.00163666121113	8.43639799551e-06
4028	CNAG_04028T1	194	12266.0	13089.0	599.0	4191.0	2405	8.15261699005e-05	4.20237989178e-07	0.0016694490818	8.60540763816e-06
4029	CNAG_04029T0	1	60.0	465.0	9.0	149.0	2781	0.0166666666667	0.0166666666667	0.111111111111	0.111111111111
4030	CNAG_04030T0	5	532.0	351.0	32.0	37.0	1279	0.00187969924812	0.000375939849624	0.03125	0.00625
4031	CNAG_04030T1	5	506.0	331.0	31.0	33.0	1279	0.00197628458498	0.000395256916996	0.0322580645161	0.00645161290323
4032	CNAG_04031T0	2	222.0	167.0	25.0	20.0	1486	0.0045045045045	0.00225225225225	0.04	0.02
4033	CNAG_04032T0	103	4690.0	4578.0	296.0	1453.0	3183	0.000213219616205	2.07009336121e-06	0.00337837837838	3.27997900813e-05
4034	CNAG_04033T0	47	2238.0	2582.0	119.0	433.0	3571	0.000446827524576	9.50696860799e-06	0.00840336134454	0.000178794922224
4035	CNAG_04034T0	4	179.0	544.0	9.0	64.0	1326	0.00558659217877	0.00139664804469	0.111111111111	0.0277777777778
4036	CNAG_04035T0	7	323.0	306.0	37.0	56.0	1855	0.0030959752322	0.000442282176028	0.027027027027	0.003861003861
4037	CNAG_04036T0	1	79.0	216.0	9.0	28.0	3863	0.0126582278481	0.0126582278481	0.111111111111	0.111111111111
4038	CNAG_04037T0	2	363.0	105.0	31.0	14.0	819	0.00275482093664	0.00137741046832	0.0322580645161	0.0161290322581
4039	CNAG_04038T0	9	354.0	773.0	28.0	225.0	2869	0.00282485875706	0.000313873195229	0.0357142857143	0.00396825396825
4040	CNAG_04039T0	37	2394.0	2158.0	188.0	524.0	1363	0.000417710944027	1.12894849737e-05	0.00531914893617	0.000143760782059
4041	CNAG_04040T0	42	941.0	2838.0	81.0	543.0	4148	0.00106269925611	2.53023632407e-05	0.0123456790123	0.000293944738389
4042	CNAG_04040T1	42	941.0	2838.0	81.0	543.0	4148	0.00106269925611	2.53023632407e-05	0.0123456790123	0.000293944738389
4043	CNAG_04041T0	47	2124.0	3922.0	77.0	1995.0	3766	0.000470809792844	1.0017229635e-05	0.012987012987	0.000276319425256
4044	CNAG_04042T0	8	401.0	578.0	34.0	142.0	1373	0.00249376558603	0.000311720698254	0.0294117647059	0.00367647058824
4045	CNAG_04043T0	22	3117.0	1432.0	58.0	691.0	1417	0.000320821302534	1.45827864788e-05	0.0172413793103	0.000783699059561
4046	CNAG_04044T0	2	287.0	365.0	33.0	37.0	1824	0.00348432055749	0.00174216027875	0.030303030303	0.0151515151515
4047	CNAG_04045T0	15	1185.0	162.0	89.0	47.0	813	0.00084388185654	5.6258790436e-05	0.0112359550562	0.000749063670412
4048	CNAG_04046T0	10	693.0	519.0	44.0	62.0	1059	0.001443001443	0.0001443001443	0.0227272727273	0.00227272727273
4049	CNAG_04047T0	10	192.0	799.0	21.0	139.0	3561	0.00520833333333	0.000520833333333	0.047619047619	0.0047619047619
4050	CNAG_04047T1	10	104.0	684.0	14.0	119.0	3561	0.00961538461538	0.000961538461538	0.0714285714286	0.00714285714286
4051	CNAG_04048T0	29	2424.0	1228.0	185.0	167.0	1868	0.000412541254125	1.42255604871e-05	0.00540540540541	0.000186393289842
4052	CNAG_04049T0	6	303.0	398.0	24.0	58.0	2890	0.003300330033	0.000550055005501	0.0416666666667	0.00694444444444
4053	CNAG_04050T0	13	1381.0	1594.0	157.0	267.0	1315	0.000724112961622	5.57009970478e-05	0.00636942675159	0.000489955903969
4054	CNAG_04051T0	24	670.0	1724.0	54.0	281.0	6100	0.00149253731343	6.21890547264e-05	0.0185185185185	0.000771604938272
4055	CNAG_04052T0	8	242.0	614.0	35.0	82.0	2912	0.00413223140496	0.00051652892562	0.0285714285714	0.00357142857143
4056	CNAG_04053T0	1	127.0	94.0	6.0	22.0	2115	0.00787401574803	0.00787401574803	0.166666666667	0.166666666667
4057	CNAG_04054T0	41	5029.0	2108.0	453.0	426.0	1456	0.000198846689203	4.84991924884e-06	0.00220750551876	5.38415980186e-05
4058	CNAG_04055T0	17	435.0	1543.0	55.0	241.0	1824	0.00229885057471	0.000135226504395	0.0181818181818	0.00106951871658
4059	CNAG_04056T0	12	1509.0	1018.0	123.0	183.0	1522	0.000662690523526	5.52242102938e-05	0.00813008130081	0.000677506775068
4060	CNAG_04059T0	3	23.0	555.0	5.0	87.0	1429	0.0434782608696	0.0144927536232	0.2	0.0666666666667
4061	CNAG_04060T0	3	33.0	250.0	6.0	54.0	1612	0.030303030303	0.010101010101	0.166666666667	0.0555555555556
4062	CNAG_04062T0	8	518.0	550.0	63.0	92.0	3127	0.0019305019305	0.000241312741313	0.015873015873	0.00198412698413
4063	CNAG_04063T0	9	619.0	622.0	50.0	88.0	1201	0.0016155088853	0.000179500987255	0.02	0.00222222222222
4064	CNAG_04064T0	57	3230.0	3873.0	329.0	1049.0	1431	0.00030959752322	5.43153549508e-06	0.00303951367781	5.33248013651e-05
4065	CNAG_04065T0	2	334.0	184.0	15.0	47.0	1049	0.00299401197605	0.00149700598802	0.0666666666667	0.0333333333333
4066	CNAG_04065T1	2	334.0	184.0	15.0	47.0	1049	0.00299401197605	0.00149700598802	0.0666666666667	0.0333333333333
4067	CNAG_04066T0	36	7371.0	1841.0	493.0	359.0	993	0.000135666802333	3.76852228704e-06	0.00202839756592	5.63443768312e-05
4068	CNAG_04067T0	48	2507.0	4716.0	89.0	972.0	2304	0.000398883127244	8.31006515091e-06	0.0112359550562	0.000234082397004
4069	CNAG_04068T0	414	8324.0	6224.0	1005.0	1036.0	1452	0.000120134550697	2.90180074147e-07	0.000995024875622	2.40344172856e-06
4070	CNAG_04069T0	33	2180.0	1368.0	148.0	365.0	5988	0.00045871559633	1.39004726161e-05	0.00675675675676	0.00020475020475
4071	CNAG_04070T0	43	1567.0	3032.0	101.0	656.0	3958	0.000638162093172	1.4840978911e-05	0.00990099009901	0.000230255583698
4072	CNAG_04071T0	24	3306.0	1136.0	177.0	195.0	1407	0.000302480338778	1.26033474491e-05	0.00564971751412	0.000235404896422
4073	CNAG_04072T0	1	150.0	229.0	47.0	25.0	1294	0.00666666666667	0.00666666666667	0.0212765957447	0.0212765957447
4074	CNAG_04073T0	19	548.0	916.0	36.0	207.0	4843	0.00182481751825	9.60430272762e-05	0.0277777777778	0.00146198830409
4075	CNAG_04074T0	85	7037.0	3520.0	449.0	722.0	3577	0.000142106011084	1.67183542452e-06	0.0022271714922	2.62020175554e-05
4076	CNAG_04076T0	52	4848.0	566.0	161.0	132.0	736	0.000206270627063	3.96674282813e-06	0.00621118012422	0.00011944577162
4077	CNAG_04077T0	1	54.0	117.0	4.0	18.0	953	0.0185185185185	0.0185185185185	0.25	0.25
4078	CNAG_04078T0	23	1661.0	1420.0	123.0	311.0	1635	0.000602046959663	2.6175954768e-05	0.00813008130081	0.000353481795688
4079	CNAG_04079T0	26	965.0	1876.0	58.0	261.0	1876	0.00103626943005	3.98565165405e-05	0.0172413793103	0.000663129973475
4080	CNAG_04080T0	28	1590.0	2391.0	90.0	697.0	1646	0.00062893081761	2.24618149146e-05	0.0111111111111	0.000396825396825
4081	CNAG_04081T0	5	774.0	462.0	55.0	77.0	1052	0.00129198966408	0.000258397932817	0.0181818181818	0.00363636363636
4082	CNAG_04082T0	53	2331.0	1948.0	186.0	357.0	2862	0.000429000429	8.09434771699e-06	0.00537634408602	0.000101440454453
4083	CNAG_04083T0	52	1439.0	4592.0	102.0	1088.0	4108	0.000694927032662	1.33639813973e-05	0.00980392156863	0.000188536953243
4084	CNAG_04083T1	52	1439.0	4592.0	102.0	1088.0	4108	0.000694927032662	1.33639813973e-05	0.00980392156863	0.000188536953243
4085	CNAG_04084T0	16	199.0	153.0	26.0	30.0	1592	0.00502512562814	0.000314070351759	0.0384615384615	0.00240384615385
4086	CNAG_04085T0	4	280.0	224.0	16.0	59.0	3779	0.00357142857143	0.000892857142857	0.0625	0.015625
4087	CNAG_04085T1	4	280.0	224.0	16.0	59.0	3779	0.00357142857143	0.000892857142857	0.0625	0.015625
4088	CNAG_04086T0	2	239.0	394.0	17.0	59.0	2382	0.00418410041841	0.00209205020921	0.0588235294118	0.0294117647059
4089	CNAG_04087T0	2	211.0	143.0	31.0	18.0	2216	0.00473933649289	0.00236966824645	0.0322580645161	0.0161290322581
4091	CNAG_04089T0	13	1486.0	1190.0	118.0	224.0	1254	0.000672947510094	5.17651930842e-05	0.00847457627119	0.000651890482399
4092	CNAG_04090T0	47	2958.0	3985.0	146.0	1027.0	3291	0.000338066260987	7.19289916994e-06	0.00684931506849	0.00014573010784
4095	CNAG_04093T0	3	87.0	191.0		52.0	3061	0.0114942528736	0.00383141762452		
4096	CNAG_04094T0	2	335.0	42.0	17.0	7.0	736	0.00298507462687	0.00149253731343	0.0588235294118	0.0294117647059
4097	CNAG_04095T0	5	226.0	219.0	15.0	30.0	2979	0.00442477876106	0.000884955752212	0.0666666666667	0.0133333333333
4100	CNAG_04098T0	64	2136.0	4446.0	50.0	2144.0	6361	0.000468164794007	7.31507490637e-06	0.02	0.0003125
4101	CNAG_04099T0	126	7181.0	6016.0	499.0	1713.0	1621	0.000139256370979	1.10520929348e-06	0.00200400801603	1.59048255241e-05
4103	CNAG_04101T0	36	1425.0	2646.0	68.0	1426.0	1941	0.000701754385965	1.94931773879e-05	0.0147058823529	0.000408496732026
4104	CNAG_04102T0	3	29.0	228.0	3.0	40.0	1980	0.0344827586207	0.0114942528736	0.333333333333	0.111111111111
4105	CNAG_04103T0	25	132.0	2293.0	11.0	1096.0	2576	0.00757575757576	0.00030303030303	0.0909090909091	0.00363636363636
4106	CNAG_04104T0	29	1660.0	1389.0	68.0	844.0	2063	0.000602409638554	2.0772746157e-05	0.0147058823529	0.000507099391481
4107	CNAG_04105T0	177	34142.0	1981.0	726.0	1035.0	615	2.92894382286e-05	1.65477052139e-07	0.00137741046832	7.781980047e-06
4108	CNAG_04106T0	97	9410.0	3609.0	246.0	1585.0	1949	0.000106269925611	1.09556624341e-06	0.00406504065041	4.19076355712e-05
4109	CNAG_04107T0	7	327.0	582.0	23.0	124.0	1320	0.00305810397554	0.000436871996505	0.0434782608696	0.00621118012422
4110	CNAG_04108T0	69	1414.0	6591.0	112.0	1844.0	2817	0.000707213578501	1.02494721522e-05	0.00892857142857	0.000129399585921
4111	CNAG_04109T0	1	27.0	31.0	3.0	8.0	1616	0.037037037037	0.037037037037	0.333333333333	0.333333333333
4112	CNAG_04110T0	12	906.0	439.0	59.0	106.0	1332	0.00110375275938	9.19793966152e-05	0.0169491525424	0.00141242937853
4113	CNAG_04111T0	15	937.0	1840.0	88.0	298.0	2199	0.00106723585912	7.1149057275e-05	0.0113636363636	0.000757575757576
4114	CNAG_04112T0	70	2369.0	6315.0	80.0	2722.0	2114	0.000422119037569	6.03027196527e-06	0.0125	0.000178571428571
4115	CNAG_04113T0	48	880.0	3957.0	85.0	704.0	4893	0.00113636363636	2.36742424242e-05	0.0117647058824	0.000245098039216
4116	CNAG_04114T0	124	11239.0	4744.0	1447.0	777.0	2070	8.89758875345e-05	7.17547480117e-07	0.000691085003455	5.5732661569e-06
4117	CNAG_04115T0	11	565.0	183.0	35.0	40.0	3097	0.00176991150442	0.000160901045857	0.0285714285714	0.0025974025974
4120	CNAG_04117T0	8	661.0	1051.0	27.0	205.0	3169	0.00151285930408	0.000189107413011	0.037037037037	0.00462962962963
4121	CNAG_04118T0	28	635.0	1567.0	42.0	280.0	4015	0.00157480314961	5.62429696288e-05	0.0238095238095	0.000850340136054
4122	CNAG_04119T0	52	1123.0	3277.0	58.0	789.0	5450	0.000890471950134	1.71244605795e-05	0.0172413793103	0.000331564986737
4123	CNAG_04120T0	19	1119.0	1835.0	58.0	373.0	3804	0.000893655049151	4.70344762711e-05	0.0172413793103	0.000907441016334
4124	CNAG_04121T0	17	1195.0	530.0	111.0	116.0	843	0.000836820083682	4.92247108048e-05	0.00900900900901	0.000529941706412
4125	CNAG_04121T1	17	1195.0	530.0	111.0	116.0	843	0.000836820083682	4.92247108048e-05	0.00900900900901	0.000529941706412
4126	CNAG_04122T0	10	433.0	602.0	31.0	101.0	1820	0.00230946882217	0.000230946882217	0.0322580645161	0.00322580645161
4127	CNAG_04124T0	1	18.0	138.0	2.0	17.0	2568	0.0555555555556	0.0555555555556	0.5	0.5
4129	CNAG_04127T0	13	616.0	622.0	45.0	148.0	1307	0.00162337662338	0.000124875124875	0.0222222222222	0.0017094017094
4130	CNAG_04128T0	6	393.0	364.0	42.0	50.0	1601	0.00254452926209	0.000424088210348	0.0238095238095	0.00396825396825
4132	CNAG_04130T0	23	2032.0	945.0	158.0	174.0	3196	0.000492125984252	2.1396781924e-05	0.00632911392405	0.000275178866263
4133	CNAG_04131T0	84	3179.0	5779.0	187.0	1091.0	5070	0.000314564328405	3.74481343339e-06	0.00534759358289	6.36618283677e-05
4134	CNAG_04132T0	12	1231.0	1151.0	84.0	221.0	2187	0.000812347684809	6.76956404008e-05	0.0119047619048	0.000992063492063
4135	CNAG_04132T1	12	1231.0	1151.0	84.0	221.0	2187	0.000812347684809	6.76956404008e-05	0.0119047619048	0.000992063492063
4136	CNAG_04133T0	21	293.0	1350.0	23.0	282.0	1701	0.00341296928328	0.000162522346823	0.0434782608696	0.00207039337474
4137	CNAG_04136T0	11	348.0	1358.0	75.0	179.0	4456	0.00287356321839	0.000261233019854	0.0133333333333	0.00121212121212
4138	CNAG_04137T0	13	717.0	404.0	56.0	79.0	3851	0.00139470013947	0.000107284626113	0.0178571428571	0.00137362637363
4139	CNAG_04138T0	2	6.0	6.0	1.0	1.0	747	0.166666666667	0.0833333333333	1.0	0.5
4140	CNAG_04139T0	16	454.0	1010.0	22.0	388.0	1231	0.00220264317181	0.000137665198238	0.0454545454545	0.00284090909091
4141	CNAG_04140T0	6	47.0	473.0	8.0	112.0	394	0.0212765957447	0.00354609929078	0.125	0.0208333333333
4142	CNAG_04141T0	28	1463.0	2288.0	65.0	867.0	2839	0.000683526999316	2.4411678547e-05	0.0153846153846	0.000549450549451
4143	CNAG_04142T0	28	145.0	2251.0	29.0	491.0	2171	0.00689655172414	0.000246305418719	0.0344827586207	0.0012315270936
4144	CNAG_04143T0	3	207.0	160.0	26.0	19.0	2264	0.0048309178744	0.00161030595813	0.0384615384615	0.0128205128205
4145	CNAG_04143T1	3	207.0	159.0	25.0	19.0	2264	0.0048309178744	0.00161030595813	0.04	0.0133333333333
4146	CNAG_04146T0	8	546.0	956.0	59.0	162.0	3277	0.0018315018315	0.000228937728938	0.0169491525424	0.0021186440678
4147	CNAG_04147T0	1	159.0	103.0	24.0	13.0	1741	0.0062893081761	0.0062893081761	0.0416666666667	0.0416666666667
4148	CNAG_04148T0	14	400.0	1169.0	69.0	205.0	3030	0.0025	0.000178571428571	0.0144927536232	0.00103519668737
4149	CNAG_04149T0	26	1293.0	1559.0	98.0	247.0	3121	0.00077339520495	2.97459694211e-05	0.0102040816327	0.000392464678179
4150	CNAG_04150T0	9	772.0	614.0	51.0	125.0	3965	0.00129533678756	0.000143926309729	0.0196078431373	0.00217864923747
4151	CNAG_04151T0	91	2194.0	6661.0	154.0	1321.0	4839	0.000455788514129	5.00866499043e-06	0.00649350649351	7.13572142144e-05
