	Transcript	150904CM018-A_x	150904CM018-B_x	150904CM018-W_x	150904CM763-A_x	150904CM763-B_x	150904CM763-W_x	150904CM764-A_x	150904CM764-B_x	150904CM764-W_x	Intron	150904CM018-A_y	150904CM018-B_y	150904CM018-W_y	150904CM763-A_y	150904CM763-B_y	150904CM763-W_y	150904CM764-A_y	150904CM764-B_y	150904CM764-W_y	Length	150904CM763-B_x_norm	150904CM764-B_x_norm
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	2.0	0.0	0.0	0.0	6.0	3.0	0.0	1.0	1.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	5.0	0.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	5.0	0.0	0.0	0.0	14.0	2.0	0.0	6.0	0.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	6.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	1.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	7.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	4108	inf	inf
4084	CNAG_04083T1	10	63.0	2189	636	4936	153.0	780.0	1188.0	0.0	8.0	0.0	0.0	0.0	36.0	9.0	0.0	25.0	3.0	0.0	4108	inf	inf
4085	CNAG_04084T0	1	16.0	199	25	153	26.0	69.0	30.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1592	inf	inf
4085	CNAG_04084T0	1	16.0	199	25	153	26.0	69.0	30.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1592	inf	inf
4086	CNAG_04085T0	3	6.0	515	92	567	28.0	80.0	127.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3779	inf	inf
4086	CNAG_04085T0	3	6.0	515	92	567	28.0	80.0	127.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3779	inf	inf
4086	CNAG_04085T0	3	6.0	515	92	567	28.0	80.0	127.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3779	inf	inf
4086	CNAG_04085T0	3	6.0	515	92	567	28.0	80.0	127.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3779	inf	inf
4087	CNAG_04085T1	3	6.0	515	92	567	28.0	80.0	127.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3779	inf	inf
4087	CNAG_04085T1	3	6.0	515	92	567	28.0	80.0	127.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3779	inf	inf
4087	CNAG_04085T1	3	6.0	515	92	567	28.0	80.0	127.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3779	inf	inf
4087	CNAG_04085T1	3	6.0	515	92	567	28.0	80.0	127.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3779	inf	inf
4087	CNAG_04085T1	3	6.0	515	92	567	28.0	80.0	127.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3779	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2382	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382	inf	inf
4088	CNAG_04086T0	3	2.0	297	60	473	23.0	45.0	83.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2382	inf	inf
4089	CNAG_04087T0	1	2.0	360	34	339	44.0	25.0	44.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2216	inf	inf
4089	CNAG_04087T0	1	2.0	360	34	339	44.0	25.0	44.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2216	inf	inf
4089	CNAG_04087T0	1	2.0	360	34	339	44.0	25.0	44.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2216	inf	inf
4090	CNAG_04088T0	3	6.0	791	89	485	68.0	92.0	63.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	916	inf	inf
4091	CNAG_04089T0	13	20.0	2415	321	1457	188.0	293.0	260.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	1254	inf	inf
4091	CNAG_04089T0	13	20.0	2415	321	1457	188.0	293.0	260.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1254	inf	inf
4092	CNAG_04090T0	34	74.0	6133	1191	5961	311.0	1311.0	1529.0	0.0	1.0	0.0	0.0	0.0	47.0	18.0	0.0	37.0	4.0	0.0	3291	inf	inf
4092	CNAG_04090T0	34	74.0	6133	1191	5961	311.0	1311.0	1529.0	0.0	2.0	1.0	1.0	0.0	193.0	52.0	0.0	174.0	8.0	0.0	3291	inf	inf
4092	CNAG_04090T0	34	74.0	6133	1191	5961	311.0	1311.0	1529.0	0.0	3.0	0.0	1.0	0.0	15.0	4.0	0.0	20.0	1.0	0.0	3291	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4094	CNAG_04092T0	1	0.0	38	3	22	2.0	3.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3119	inf	inf
4095	CNAG_04093T0	3	3.0	128	33	203	1.0	42.0	55.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3061	inf	inf
4095	CNAG_04093T0	3	3.0	128	33	203	1.0	42.0	55.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3061	inf	inf
4095	CNAG_04093T0	3	3.0	128	33	203	1.0	42.0	55.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3061	inf	inf
4095	CNAG_04093T0	3	3.0	128	33	203	1.0	42.0	55.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3061	inf	inf
4095	CNAG_04093T0	3	3.0	128	33	203	1.0	42.0	55.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3061	inf	inf
4096	CNAG_04094T0	4	2.0	354	18	46	19.0	17.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736	0.0	0.0
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4098	CNAG_04096T0	1	2.0	110	15	73	5.0	9.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	1.0	9.0	1.0	0.0	6361	1.0	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	2.0	0.0	0.0	0.0	11.0	2.0	0.0	18.0	1.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	3.0	0.0	0.0	0.0	2.0	4.0	0.0	6.0	3.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0	0.0	7.0	1.0	1.0	6361	inf	1.0
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	0.0	21.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	6.0	0.0	0.0	0.0	5.0	3.0	0.0	3.0	1.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	9.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	10.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	12.0	0.0	0.0	0.0	6.0	2.0	0.0	2.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6361	inf	1.0
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	16.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	1.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	17.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	6361	inf	inf
4100	CNAG_04098T0	18	66.0	2404	687	4562	57.0	1561.0	2176.0	0.0	18.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6361	inf	inf
4101	CNAG_04099T0	35	126.0	7181	1197	6016	499.0	1898.0	1713.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1621	inf	inf
4102	CNAG_04100T0	1	0.0	68	24	108	8.0	25.0	25.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3885	inf	inf
4102	CNAG_04100T0	1	0.0	68	24	108	8.0	25.0	25.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3885	inf	inf
4102	CNAG_04100T0	1	0.0	68	24	108	8.0	25.0	25.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3885	inf	inf
4102	CNAG_04100T0	1	0.0	68	24	108	8.0	25.0	25.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3885	inf	inf
4103	CNAG_04101T0	15	38.0	1711	565	2960	82.0	1484.0	1554.0	0.0	1.0	0.0	0.0	0.0	23.0	1.0	0.0	13.0	2.0	0.0	1941	inf	inf
4103	CNAG_04101T0	15	38.0	1711	565	2960	82.0	1484.0	1554.0	0.0	2.0	0.0	0.0	0.0	14.0	4.0	0.0	28.0	0.0	0.0	1941	inf	inf
4103	CNAG_04101T0	15	38.0	1711	565	2960	82.0	1484.0	1554.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	12.0	1.0	0.0	1941	inf	inf
4103	CNAG_04101T0	15	38.0	1711	565	2960	82.0	1484.0	1554.0	0.0	4.0	0.0	0.0	0.0	6.0	3.0	0.0	23.0	2.0	0.0	1941	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	1.0	0.0	0.0	0.0	8.0	1.0	0.0	12.0	1.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	2.0	0.0	0.0	0.0	9.0	1.0	0.0	6.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	3.0	0.0	0.0	1.0	10.0	8.0	0.0	15.0	3.0	1.0	2576	inf	1.0
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	4.0	0.0	0.0	0.0	8.0	6.0	0.0	6.0	2.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	5.0	0.0	0.0	0.0	3.0	1.0	0.0	10.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	6.0	0.0	0.0	0.0	2.0	5.0	0.0	5.0	2.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	7.0	0.0	0.0	0.0	5.0	2.0	0.0	3.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	8.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	1.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	11.0	0.0	0.0	1.0	4.0	3.0	0.0	2.0	1.0	1.0	2576	inf	1.0
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	12.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	13.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	2576	inf	inf
4105	CNAG_04103T0	11	25.0	178	529	2387	14.0	1210.0	1135.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2576	inf	inf
4106	CNAG_04104T0	13	30.0	1784	311	1471	71.0	835.0	888.0	0.0	1.0	0.0	0.0	0.0	10.0	1.0	0.0	9.0	1.0	0.0	2063	inf	inf
4106	CNAG_04104T0	13	30.0	1784	311	1471	71.0	835.0	888.0	0.0	2.0	0.0	1.0	0.0	12.0	4.0	0.0	30.0	0.0	0.0	2063	inf	inf
4106	CNAG_04104T0	13	30.0	1784	311	1471	71.0	835.0	888.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0	0.0	10.0	1.0	0.0	2063	inf	inf
4107	CNAG_04105T0	150	298.0	60059	787	3207	1289.0	1900.0	1847.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	615	0.0	0.0
4108	CNAG_04106T0	29	109.0	11259	589	3870	304.0	1285.0	1701.0	0.0	1.0	0.0	0.0	0.0	19.0	4.0	0.0	32.0	1.0	0.0	1949	inf	inf
4109	CNAG_04107T0	2	9.0	421	84	677	25.0	145.0	149.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1320	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	1.0	0.0	0.0	0.0	10.0	2.0	0.0	15.0	1.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	2.0	0.0	0.0	0.0	38.0	11.0	0.0	38.0	1.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	3.0	0.0	0.0	0.0	15.0	5.0	0.0	20.0	0.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	4.0	0.0	0.0	0.0	10.0	4.0	0.0	14.0	1.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	5.0	0.0	0.0	0.0	13.0	6.0	0.0	10.0	0.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	6.0	0.0	0.0	0.0	11.0	5.0	0.0	8.0	1.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	7.0	0.0	0.0	0.0	8.0	10.0	0.0	6.0	0.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	8.0	0.0	0.0	0.0	13.0	6.0	0.0	15.0	2.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	9.0	0.0	0.0	0.0	13.0	1.0	0.0	16.0	0.0	0.0	2817	inf	inf
4110	CNAG_04108T0	28	86.0	2845	1324	7819	203.0	1803.0	2208.0	0.0	10.0	0.0	0.0	0.0	14.0	3.0	0.0	19.0	1.0	0.0	2817	inf	inf
4112	CNAG_04110T0	4	13.0	1086	105	457	75.0	137.0	112.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	1332	inf	inf
4113	CNAG_04111T0	11	19.0	1310	321	2034	120.0	304.0	337.0	0.0	1.0	0.0	0.0	0.0	6.0	5.0	0.0	9.0	0.0	0.0	2199	inf	inf
4113	CNAG_04111T0	11	19.0	1310	321	2034	120.0	304.0	337.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2199	inf	inf
4113	CNAG_04111T0	11	19.0	1310	321	2034	120.0	304.0	337.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	2199	inf	inf
4113	CNAG_04111T0	11	19.0	1310	321	2034	120.0	304.0	337.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0	2199	inf	inf
4113	CNAG_04111T0	11	19.0	1310	321	2034	120.0	304.0	337.0	0.0	5.0	0.0	0.0	0.0	5.0	3.0	0.0	2.0	1.0	0.0	2199	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	1.0	0.0	0.0	0.0	10.0	4.0	0.0	12.0	0.0	0.0	2114	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	2.0	0.0	0.0	0.0	5.0	1.0	0.0	8.0	1.0	0.0	2114	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	3.0	0.0	0.0	0.0	14.0	12.0	0.0	15.0	5.0	0.0	2114	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	4.0	0.0	0.0	0.0	10.0	9.0	0.0	8.0	2.0	0.0	2114	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	5.0	0.0	1.0	2.0	30.0	5.0	0.0	51.0	4.0	2.0	2114	inf	0.5
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	12.0	3.0	0.0	2114	inf	inf
4114	CNAG_04112T0	29	75.0	3225	1404	7066	112.0	2873.0	2987.0	0.0	7.0	0.0	0.0	0.0	8.0	3.0	0.0	49.0	1.0	0.0	2114	inf	inf
4115	CNAG_04113T0	20	73.0	2121	846	6256	186.0	792.0	1141.0	0.0	1.0	0.0	1.0	0.0	19.0	0.0	0.0	7.0	0.0	0.0	4893	inf	inf
4115	CNAG_04113T0	20	73.0	2121	846	6256	186.0	792.0	1141.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	4893	inf	inf
4115	CNAG_04113T0	20	73.0	2121	846	6256	186.0	792.0	1141.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	4893	inf	inf
4115	CNAG_04113T0	20	73.0	2121	846	6256	186.0	792.0	1141.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	4893	inf	inf
4115	CNAG_04113T0	20	73.0	2121	846	6256	186.0	792.0	1141.0	0.0	5.0	1.0	0.0	0.0	15.0	1.0	0.0	13.0	0.0	0.0	4893	inf	inf
4116	CNAG_04114T0	60	158.0	17970	905	6009	2322.0	770.0	984.0	0.0	1.0	0.0	0.0	0.0	13.0	1.0	0.0	6.0	1.0	0.0	2070	inf	inf
4116	CNAG_04114T0	60	158.0	17970	905	6009	2322.0	770.0	984.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	3.0	0.0	0.0	2070	inf	inf
4116	CNAG_04114T0	60	158.0	17970	905	6009	2322.0	770.0	984.0	0.0	3.0	0.0	1.0	0.0	11.0	7.0	0.0	7.0	1.0	0.0	2070	inf	inf
4117	CNAG_04115T0	1	11.0	576	42	217	37.0	26.0	45.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3097	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3169	inf	inf
4120	CNAG_04117T0	5	10.0	795	176	1103	35.0	176.0	219.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	3169	inf	inf
4121	CNAG_04118T0	6	33.0	828	134	1648	54.0	173.0	301.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	4015	inf	inf
4121	CNAG_04118T0	6	33.0	828	134	1648	54.0	173.0	301.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	4015	inf	inf
4121	CNAG_04118T0	6	33.0	828	134	1648	54.0	173.0	301.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4015	inf	inf
4122	CNAG_04119T0	16	53.0	1694	401	3366	80.0	546.0	809.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	0.0	2.0	0.0	0.0	5450	inf	inf
4122	CNAG_04119T0	16	53.0	1694	401	3366	80.0	546.0	809.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	5450	inf	inf
4122	CNAG_04119T0	16	53.0	1694	401	3366	80.0	546.0	809.0	0.0	3.0	0.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	0.0	5450	inf	inf
